OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS
1615,4092017156,SAINT JACQUES FRENCH CUISINE,6112 FALLS OF NEUSE RD ,,RALEIGH,NC,27609,(919) 862-2770,2016-02-22T00:00:00.000Z,Restaurant,11778,-78.6187408,35.86627943,M
1616,4092021928,CIRCLE K #2723302,1414  E WILLIAMS ST ,,APEX,NC,27539,(919) 362-5131,2016-02-25T00:00:00.000Z,Food Stand,11780,-78.83931692,35.71149361,M
1617,4092021929,CIRCLE  K #3488,1032 N HARRISON  AVE ,,CARY,NC,27513,(919) 468-9848,2016-02-26T00:00:00.000Z,Food Stand,11781,-78.7823636,35.80445646,M
1618,4092021972,CARROLL'S KITCHEN,19 E MARTIN ST ,,RALEIGH,NC,27601,(919) 670-3622,2016-09-15T00:00:00.000Z,Food Stand,11786,-78.6384745,35.77708758,M
1619,4092016181,LA BRAZA RESTAURANT,4000 ATLANTIC AVE ,STE 164,RALEIGH,NC,27604,(919) 872-8482,2012-05-10T00:00:00.000Z,Restaurant,11791,-78.60078267,35.83795823,M
1620,4092021844,Walnut Creek West Main Concession,3801 Rock Quarry  RD ,,RALEIGH,NC,27610,(727) 481-1436,2015-04-29T00:00:00.000Z,Food Stand,11794,-78.57884845,35.7501844,M
1621,4092016919,DOMINO'S #4453,4412 FALLS OF NEUSE RD ,,RALEIGH,NC,27609,(919) 872-4000,2015-04-23T00:00:00.000Z,Restaurant,11797,-78.61118826,35.84340583,M
1622,4092016453,MCDONALDS #4997,1700 TRAWICK  RD ,,RALEIGH,NC,27604,(919) 231-6205,2013-06-24T00:00:00.000Z,Restaurant,11809,-78.57712928,35.79907875,M
1623,4092021746,WALMART NEIGHBORHOOD DELI #4147,3560 DAVIS DR ,,MORRISVILLE,NC,27560,(919) 388-2731,2013-06-18T00:00:00.000Z,Food Stand,11810,-78.84576194,35.81812076,M
1624,4092021749,WALMART NEIGHBORHOOD MARKET #2414,973 N HARRISON AVE ,,CARY,NC,27513,(919) 337-9780,2013-07-12T00:00:00.000Z,Food Stand,11811,-78.78451708,35.80143518,M
1625,4092017643,Texas Roadhouse #594,201 Grand Hill PL ,,Holly Springs,NC,27540,(919) 577-1900,2017-07-13T00:00:00.000Z,Restaurant,11813,-78.8461589,35.66375444,M
1626,4092017653,PAPAYA CHICKEN &amp; GRILL,7909 FALLS OF NEUSE RD ,SUITE 105,RALEIGH,NC,27615,(984) 233-6263,2017-07-21T00:00:00.000Z,Restaurant,11815,-78.62599606,35.89330024,M
1627,4092017710,Los Tres Magueyes,325 N Main ST ,,Holly Springs,NC,27540,(919) 552-6272,2017-10-19T00:00:00.000Z,Restaurant,11819,-78.83516548,35.65627673,M
1628,4092017715,Pressed Sandwich House,10630-104 Durant RD ,,RALEIGH,NC,27614,(984) 269-5099,2017-11-06T00:00:00.000Z,Restaurant,11821,-78.59235176,35.90585466,M
1629,4092017719,Southern Charred,510-101 Glenwood AVE ,,RALEIGH,NC,27603,(919) 758-8851,2017-10-26T00:00:00.000Z,Restaurant,11823,-78.64718,35.78663007,M
1630,4092015058,Bojangles #39,1581 E Williams ST ,,APEX,NC,27502,(919) 362-6796,2008-02-01T00:00:00.000Z,Restaurant,11826,-78.83501432,35.70601048,M
1631,4092014768,Taqueria La Zacatecana,520 Village CT,,GARNER,NC,27529,(919) 779-3448,2007-01-10T00:00:00.000Z,Restaurant,11832,-78.61859506,35.70774919,M
1632,4092014769,Umstead Hotel &amp; Spa Food Service,100 Woodland Pond ,,CARY,NC,27513,(919) 447-4000,2007-01-12T00:00:00.000Z,Restaurant,11833,-78.76458306,35.82989526,M
1633,4092014789,Coquette,4381-119 Lassiter At North Hills AVE ,,RALEIGH,NC,27609-5731,(919) 789-0606,2007-01-26T00:00:00.000Z,Restaurant,11838,-78.64424639,35.83822685,M
1634,4092021973,SAM'S CLUB #6976 DELI,11460 ROYAL COTTON RD ,,WAKE FOREST,NC,27587,(919) 263-6134,2016-08-22T00:00:00.000Z,Food Stand,11851,-78.53862938,35.95675315,M
1635,4092016372,ORCHID JAPANESE RESTAURANT,7432 CREEDMOOR RD ,,RALEIGH,NC,27613,(919) 890-5345,2013-02-13T00:00:00.000Z,Restaurant,11853,-78.67820041,35.88787167,M
1636,4092015805,NOODLES AND COMPANY #857,8411 BRIER CREEK PKY ,,RALEIGH,NC,27617,(919) 806-1330,2010-11-02T00:00:00.000Z,Restaurant,11875,-78.78334742,35.90685073,M
1637,4092021377,Whole Foods Market Coffee Bar,3540 Wade AVE ,,RALEIGH,NC,27607,(919) 828-5805,2006-04-18T00:00:00.000Z,Food Stand,11888,-78.68558086,35.80212022,M
1638,4092040353,Charlie C's Hotdogs on Wheels (WCID #616),179 B.T. Palmer DR ,,SPRING LAKE,NC,28390,(910) 366-5703,2017-10-31T00:00:00.000Z,Pushcarts,11899,0,0,U
1639,4092017775,Dominos #8903,1183 W Chatham ST ,,CARY,NC,27518,(919) 467-4222,2018-01-10T00:00:00.000Z,Restaurant,11900,-78.80690314,35.77079471,M
1640,4092017778,POKE BAR,2604  Hillsborough  ST ,,RALEIGH,NC,27607,(919) 890-5000,2018-01-22T00:00:00.000Z,Restaurant,11901,-78.6701207,35.78854261,M
1641,4092014765,Randy`s Pizza,4129 Davis DR ,,MORRISVILLE,NC,27560,(919) 468-3737,2006-12-22T00:00:00.000Z,Restaurant,11904,-78.85811603,35.8356265,M
1642,4092016506,SONIC DRIVE IN #5735,304 S Main ST ,,ROLESVILLE,NC,27571,(919) 562-5540,2013-09-11T00:00:00.000Z,Restaurant,11914,-78.46378987,35.9198667,M
1643,4092017668,WILD WING CAFE #119,7900 Brier Creek PKY,,RALEIGH,NC,27617,(919) 957-2000,2017-08-22T00:00:00.000Z,Restaurant,11933,-78.78114796,35.9142133,M
1644,4092021450,Little Caesars Pizza #1522-0001,3325-101 Rogers RD ,,WAKE FOREST,NC,27587,(919) 453-1520,2007-05-15T00:00:00.000Z,Food Stand,11941,-78.51412541,35.95025455,M
1645,4092014886,Chili`s #1393,11380 Capital BLVD ,,WAKE FOREST,NC,27587,(919) 554-0488,2007-06-12T00:00:00.000Z,Restaurant,11945,-78.53983156,35.95485838,M
1646,4092016588,OAK CITY MEATBALL SHOPPE,180 E DAVIE ST ,,RALEIGH,NC,27601,(919) 744-8301,2013-12-20T00:00:00.000Z,Restaurant,11954,-78.63762576,35.77518054,M
1647,4092016589,AVIATOR BREW #2,209 TECHNOLOGY PARK LN ,,FUQUAY VARINA,NC,27526,(919) 567-2337,2013-12-19T00:00:00.000Z,Restaurant,11955,-78.80852371,35.6196952,M
1648,4092017988,Taste of Jerusalem,740 E Chatham ST ,,Cary,NC,27511,(919) 377-0063,2018-11-27T00:00:00.000Z,Restaurant,11958,-78.76691591,35.79077863,M
1649,4092300285,El Rey Minisuper (Meat Market),2601 S Saunders ST ,,RALEIGH,NC,27603,(919) 521-8181,2018-12-07T00:00:00.000Z,Meat Market,11959,-78.648469,35.74845143,M
1650,4092017990,Tropical Smoothie Cafe,409 Village Walk DR ,,Holly Springs,NC,27540,(919) 586-7130,2018-12-03T00:00:00.000Z,Restaurant,11960,-78.83774133,35.64081684,M
1651,4092025226,Crazy Tamales @ TKA,2201 S Wilmington ST ,,RALEIGH,NC,27603,(919) 359-0085,2018-11-14T00:00:00.000Z,Food Stand,11961,-78.63902655,35.752054,M
1652,4092018018,Bad Daddy's Burger bar #235,4213 Corners PKY ,Suite 100,RALEIGH,NC,27617,(919) 381-4814,2018-12-28T00:00:00.000Z,Restaurant,11962,-78.78791806,35.91890975,M
1653,4092018011,Pho Xo,10290 Chapel Hill RD ,Suite 100,Morrisville,NC,27560,(919) 443-8038,2018-12-18T00:00:00.000Z,Restaurant,11963,-78.82634068,35.83290707,M
1654,4092018014,Transfer Company Bar,500 E Davie ST ,Suite 112,RALEIGH,NC,27601,,2018-11-29T00:00:00.000Z,Restaurant,11964,-78.63206132,35.77487463,M
1655,4092018026,KEBAB SKEWER,6446 TRYON RD ,,CARY,NC,27511,(919) 322-1535,2019-01-15T00:00:00.000Z,Restaurant,11965,-78.7615544,35.74559939,M
1656,4092141823,KNIGHTDALE HIGH SCHOOL INDOOR CONCESSIONS,100 BRYAN CHALK LN ,,KNIGHTDALE,NC,27545,(919) 771-5880,2019-01-03T00:00:00.000Z,Limited Food Service,11966,-78.47669414,35.81053119,M
1657,4092015460,NEW CHINA KING RESTAURANT,1811 NEW HOPE CHURCH RD,,RALEIGH,NC,27609-6288,(919) 873-1256,2009-09-15T00:00:00.000Z,Restaurant,11975,-78.60815381,35.83604187,M
1658,4092015604,WAFFLE HOUSE #725,2624 WESTINGHOUSE BLVD ,,RALEIGH,NC,27604-2471,(919) 833-5954,2010-04-19T00:00:00.000Z,Restaurant,11979,-78.59823562,35.81659394,M
1659,4092017342,BURGER KING #1093,3000 Capital BLVD ,,RALEIGH,NC,27604-3334,(919) 872-2070,2016-10-18T00:00:00.000Z,Restaurant,11993,-78.59202903,35.82022527,M
1660,4092021792,Harris Teeter #236 - Deli,7145 O'Kelly Chapel RD ,,CARY,NC,27519,(919) 465-9432,2014-06-06T00:00:00.000Z,Food Stand,12018,-78.88824644,35.84415135,M
1661,4092016249,JERSEY MIKES #3131,6176 FALLS OF NEUSE RD ,STE 104,RALEIGH,NC,27609,(919) 870-7827,2012-08-28T00:00:00.000Z,Restaurant,12024,-78.62017998,35.86657041,M
1662,4092011061,Chick-fil-A,1815 WALNUT ST ,,CARY,NC,27511-9201,(919) 233-1691,1992-03-24T00:00:00.000Z,Restaurant,12043,-78.74236633,35.76001857,M
1663,4092017308,WENDY'S #6319,181 GRAND HILL PL ,,HOLLY SPRINGS,NC,27540,(919) 577-6162,2016-09-02T00:00:00.000Z,Restaurant,12045,-78.84762462,35.66221876,M
1664,4092017250,MIKE'S PIZZA &amp; ITALIAN RESTAURANT,3919 NEW BERN AVE ,,RALEIGH,NC,27610,(919) 250-0700,2016-06-29T00:00:00.000Z,Restaurant,12062,-78.57014599,35.80045574,M
1665,4092017280,LIVING KITCHEN,555-100 FAYETTEVILLE ST ,,RALEIGH,NC,27601,(919) 324-3515,2016-07-21T00:00:00.000Z,Restaurant,12064,-78.63942323,35.7729602,M
1666,4092016680,SCHLOTZSKY'S,906 US 64 HWY W ,,APEX,NC,27502,,2014-04-30T00:00:00.000Z,Restaurant,12081,-78.82280214,35.74468924,M
1667,4092021808,AUNTIE ANNE'S PRETZELS NC#101,4325 GLENWOOD AVE ,STE 2102,RALEIGH,NC,27612,(919) 781-9946,2014-08-08T00:00:00.000Z,Food Stand,12082,-78.68184484,35.84183815,T
1668,4092025145,Subway #31243,5959 Triangle Town Blvd ,Unit FC1128,RALEIGH,NC,27601,(919) 792-2491,2017-10-12T00:00:00.000Z,Food Stand,12083,-78.57603863,35.86599856,M
1669,4092017605,CHRONIC TACOS,1000 FORESTVILLE RD ,SUITE 100,WAKE FOREST,NC,27587,(919) 554-5965,2017-04-25T00:00:00.000Z,Restaurant,12093,-78.5075981,35.94611021,M
1670,4092016624,WAFFLE HOUSE #2051,2237 AVENT FERRY RD ,#105,RALEIGH,NC,27607,(919) 856-4789,2014-02-20T00:00:00.000Z,Restaurant,12097,-78.67605091,35.77835817,M
1671,4092017792,Moe's Southwest Grill,9660 Falls of Neuse RD ,Suite 145,RALEIGH,NC,27615,(919) 650-6643,2018-02-19T00:00:00.000Z,Restaurant,12101,-78.60015155,35.90522894,M
1672,4092021488,WalMart #4458 Deli,7016 GB Alford HWY,,HOLLY SPRINGS,NC,27540,(919) 557-9181,2007-11-09T00:00:00.000Z,Food Stand,12110,-78.83404689,35.6363519,M
1673,4092015016,Wang`s Kitchen,6300-114 Creedmoor RD ,,RALEIGH,NC,27612,(919) 846-8820,2007-11-26T00:00:00.000Z,Restaurant,12112,-78.67947283,35.87241027,M
1674,4092017011,CREMA AT CITY PLAZA,421 FAYETTEVILLE ST ,,RALEIGH,NC,27601,(919) 834-7279,2015-08-27T00:00:00.000Z,Restaurant,12118,-78.63936414,35.77440995,T
1675,4092017951,Heirloom,219 S West ST ,,RALEIGH,NC,27603,,2018-09-24T00:00:00.000Z,Restaurant,12119,-78.64560424,35.77781639,M
1676,4092017970,Oak City Fish and Chips,"2822 New Birch Dr, Ste 102",,RALEIGH,NC,27610,(984) 222-9140,2018-11-02T00:00:00.000Z,Restaurant,12121,-78.59888069,35.74570711,M
1677,4092030387,Doherty's Fish &amp; Chips Paddy Wagon (WCID #663),5490 Apex Peakway ,,APEX,NC,27502,(919) 454-4591,2019-01-11T00:00:00.000Z,Mobile Food Units,12122,0,0,U
1678,4092018046,London Bridge Pub,110 E Hargett ST ,,RALEIGH,NC,27601,(919) 838-6633,2019-02-01T00:00:00.000Z,Restaurant,12123,-78.63784395,35.77795451,M
1679,4092021765,PAPA MURPHY'S NCO33,11721 SUITE 105 RETAIL  DR ,,WAKE FOREST,NC,27587,(919) 554-9977,2013-10-18T00:00:00.000Z,Food Stand,12131,0,0,U
1680,4092016569,HARRIS TEETER #395 DELI,1432 BROGDEN WOODS DR ,,WAKE FOREST,NC,27587,(919) 870-4980,2013-08-19T00:00:00.000Z,Restaurant,12133,-78.69147726,35.99120973,M
1681,4092016562,THE STATION AT PERSON ST,701 N PERSON ST ,,RALEIGH,NC,27604,(919) 977-1567,2013-11-07T00:00:00.000Z,Restaurant,12134,-78.63456336,35.78917088,M
1682,4092017830,DUNKIN DONUTS 344467,800 PERRY RD ,,APEX,NC,27502,(919) 303-5800,2018-04-25T00:00:00.000Z,Restaurant,12142,-78.84460695,35.7208474,M
1683,4092110492,TORCHLIGHT ACADEMY,3211 BRAMER DR ,,RALEIGH,NC,27604,(919) 850-9960,2010-08-05T00:00:00.000Z,Public School Lunchrooms,12143,-78.6067276,35.82733064,M
1684,4092021867,FOOD LION #1374 PRODUCE,9525 STRICKLAND RD ,,RALEIGH,NC,27615,(919) 676-0141,2015-08-25T00:00:00.000Z,Food Stand,12157,-78.65461141,35.89932701,M
1685,4092017950,Tru by Hilton Foodservice,350 Airgate DR ,,Morrisville,NC,27560,(919) 813-7129,2018-08-17T00:00:00.000Z,Restaurant,12160,-78.81517024,35.86645334,M
1686,4092025225,DOMINO'S #8938,2001 WIDE WATERS PKY ,,KNIGHTDALE,NC,27545,(919) 266-6667,2018-11-19T00:00:00.000Z,Food Stand,12161,-78.50515596,35.79511678,T
1687,4092017999,APPLEBEES GRILL &amp; BAR,1480 N MAIN  ST ,,FUQUAY VARINA ,NC,27526,(919) 552-1521,2018-12-13T00:00:00.000Z,Restaurant,12162,-78.76682544,35.59397891,M
1688,4092017612,Sub Station II,1440 Garner Station BLVD ,,RALEIGH,NC,27603,(984) 222-2388,2017-05-12T00:00:00.000Z,Restaurant,12167,-78.65258741,35.72533679,M
1689,4092030335,HOT CHIX (WCID # 602),886 QUEEN CITY CRESCENT ,,APEX,NC,27523,(919) 578-1441,2017-05-19T00:00:00.000Z,Mobile Food Units,12168,-78.88614509,35.74908285,M
1690,4092030341,THE HEIGHTS DOMINICAN KITCHEN (WCID # 609),808 MIRANDA DR ,,RALEIGH,NC,27617,(352) 216-8444,2017-06-29T00:00:00.000Z,Mobile Food Units,12172,0,0,U
1691,4092017708,Outback #3443,901 Walnut ST ,,CARY,NC,27511,(919) 460-1770,2017-10-05T00:00:00.000Z,Restaurant,12174,-78.76561938,35.77485795,M
1692,4092017740,Chilango Restaurant ,2253 New Hope Church RD ,,RALEIGH,NC,27604,(919) 307-3672,2017-11-01T00:00:00.000Z,Restaurant,12175,-78.60062749,35.83624718,M
1693,4092017685,JADE GARDEN CHINESE RESTAURANT,1207 HILLSBOROUGH ST ,,RALEIGH,NC,27603,(919) 594-1813,2017-09-26T00:00:00.000Z,Restaurant,12194,-78.65564881,35.78267089,M
1694,4092015754,Mulino,309 N DAWSON ST ,,RALEIGH,NC,27603,(919) 838-8595,2011-06-17T00:00:00.000Z,Restaurant,12196,-78.64347183,35.78454823,M
1695,4092017642,Dan Sushi Hibachi,1313 N Main ST ,,Fuquay-Varina,NC,27526,(919) 577-8000,2017-07-13T00:00:00.000Z,Restaurant,12204,-78.77762987,35.59227964,M
1696,4092017655,THAI LOTUS,3450 KILDAIRE FARM RD ,SUITE 150,CARY,NC,27518,(984) 229-7333,2017-06-29T00:00:00.000Z,Restaurant,12206,-78.79652253,35.70711378,M
1697,4092025230,Domino's #7431,13220-190 Strickland RD,,RALEIGH,NC,27613,(919) 676-6602,2018-12-17T00:00:00.000Z,Food Stand,12218,-78.72657103,35.90727261,M
1698,4092025223,Bento Sushi,2400 John Brantley RD ,,Morrisville,NC,27560,(919) 840-4210,2018-10-25T00:00:00.000Z,Food Stand,12220,-78.7894226,35.86970666,M
1699,4092018022,ALEX &amp; TERESA'S PIZZA &amp; TRATTORIA,941 N HARRISON AVE ,,CARY,NC,27513,(919) 377-0742,2018-12-27T00:00:00.000Z,Restaurant,12221,-78.78451708,35.80143518,M
1700,4092014554,KFC/A&W #J120103,1403 W Williams ST,,APEX,NC,27502,(919) 303-7997,2006-04-25T00:00:00.000Z,Restaurant,12224,-78.87726967,35.7501529,M
1701,4092014580,Subway #37200,138 SHENSTONE BLVD ,,GARNER,NC,27529,(919) 329-6281,2006-04-21T00:00:00.000Z,Restaurant,12225,-78.58054205,35.69110315,M
1702,4092021757,THE HAT RACK CATERING KITCHEN (1st Floor),100 E DAVIE ST ,(1ST FLOOR),RALEIGH,NC,27601,(919) 754-3767,2013-10-01T00:00:00.000Z,Food Stand,12238,-78.63762576,35.77518054,M
1703,4092016520,MCDONALDS #12332,865 Durham RD ,,WAKE FOREST,NC,27587-8793,(919) 554-1095,2013-10-04T00:00:00.000Z,Restaurant,12239,-78.53778576,35.97884882,M
1704,4092016366,SAINTS AND SCHOLARS IRISH PUB,909 SPRING FOREST RD ,STE 106,RALEIGH,NC,27609,(919) 878-8828,2013-01-30T00:00:00.000Z,Restaurant,12240,-78.62312587,35.86765935,M
1705,4092016375,SUSHI ONE,8470 HONEYCUTT RD ,#100,RALEIGH,NC,27615,(919) 615-4024,2013-02-13T00:00:00.000Z,Restaurant,12243,-78.62166097,35.89510574,M
1706,4092017243,TENKO JAPAN,280 MEETING ST ,#103,CARY,NC,27518,(984) 200-0569,2016-06-17T00:00:00.000Z,Restaurant,12244,-78.74478781,35.75666346,M
1707,4092017244,WHISKEY KITCHEN,201 W MARTIN ST ,,RALEIGH,NC,27601,(919) 803-3181,2016-06-17T00:00:00.000Z,Restaurant,12245,-78.64215374,35.77671492,M
1708,4092021793,HARRIS TEETER #236 - PRODUCE,7145 O'KELLY CHAPEL RD ,,CARY,NC,27519,,2014-06-06T00:00:00.000Z,Food Stand,12260,-78.88824644,35.84415135,M
1709,4092040319,Jim's Ole Time Hot Dogs (WCID #501),10125 Division Dr,,Raleigh,NC,27603,(919) 614-0701,2014-07-02T00:00:00.000Z,Pushcarts,12263,-78.7114342,35.63398295,M
1710,4092016715,Spring Hill Suites Kitchen,1128 Ledsome Lane,,CARY,NC,27511,(919) 977-7244,2014-07-11T00:00:00.000Z,Restaurant,12264,-78.74889113,35.76176667,M
1711,4092017926,Pure Juicery Bar,716 Slash Pine DR ,,Cary,NC,27519,(919) 234-1572,2018-07-06T00:00:00.000Z,Restaurant,12265,-78.90892711,35.83075427,M
1712,4092015649,CAPITAL CLUB 16 RESTAURANT &amp; BAR,16 W MARTIN  ST ,STE 105,RALEIGH,NC,27601,(919) 747-9345,2010-06-10T00:00:00.000Z,Restaurant,12266,-78.64002343,35.77714251,M
1713,4092016443,JUSTICE CENTER CAFE,300 S SALISBURY ST ,,RALEIGH,NC,27601,(919) 831-9292,2013-06-11T00:00:00.000Z,Restaurant,12269,-78.6411193,35.77632989,M
1714,4092021745,NORTHSIDE FISH MARKET,2275 NEW HOPE CHURCH RD ,,RALEIGH,NC,27604,(919) 850-0891,2013-06-17T00:00:00.000Z,Food Stand,12270,-78.60062749,35.83624718,M
1715,4092017451,DAME'S CHICKEN &amp; WAFFLES,823 BASS PRO LN ,,CARY,NC,27513,(919) 234-0822,2016-10-14T00:00:00.000Z,Restaurant,12273,-78.77007317,35.83116175,M
1716,4092017119,SPRING ROLLS,5433-280 WADE PARK BLVD ,,RALEIGH,NC,27607,(919) 803-1118,2015-12-16T00:00:00.000Z,Restaurant,12277,-78.72965578,35.80690133,M
1717,4092021948,KANGAROO EXPRESS #2723118,919 DURHAM RD ,,WAKE FOREST,NC,27587,(919) 562-7823,2016-03-02T00:00:00.000Z,Food Stand,12281,-78.54189381,35.97777466,M
1718,4092040241,FOODLAND PUC #1 (WCID #322),WILMINGTON  ST ,,RALEIGH,NC,27603,(919) 798-0590,2010-06-18T00:00:00.000Z,Pushcarts,12283,0,0,U
1719,4092017443,PNC CLUB 220-A (GRILL SIDE),1400 EDWARDS MILL RD ,,RALEIGH,NC,27607,(919) 861-2300,2016-09-28T00:00:00.000Z,Restaurant,12285,-78.7229363,35.8032419,M
1720,4092017466,POPEYES #12346,7120 KNIGHTDALE BLVD ,,KNIGHTDALE,NC,27545,(919) 880-6912,2016-11-29T00:00:00.000Z,Restaurant,12287,-78.49001904,35.79780164,M
1721,4092017492,VIDRIO,500 GLENWOOD AVE ,SUITE 100,RALEIGH,NC,27603,(919) 803-6033,2016-12-16T00:00:00.000Z,Restaurant,12288,-78.64701998,35.78656832,M
1722,4092021999,PREMIER CAKES COMMISSARY AND CATERING,203 CAPCOM AVE ,SUITE 115,RALEIGH,NC,27587,(919) 274-8511,2017-01-13T00:00:00.000Z,Food Stand,12289,-78.52727892,35.94915327,M
1723,4092016702,China Wok,7440-143 Louisburg RD ,,RALEIGH,NC,27616,(919) 862-9898,2014-05-28T00:00:00.000Z,Restaurant,12301,-78.54049905,35.87559319,M
1724,4092016340,BAGELS PLUS,100 DICKENS DR ,,FUQUAY VARINA,NC,27526,(919) 285-4980,2013-01-08T00:00:00.000Z,Restaurant,12308,-78.81080764,35.61516779,M
1725,4092021946,KANGAROO EXPRESS #2723475,3741 CAPITAL BLVD ,,RALEIGH,NC,27604-3329,(919) 875-0098,2016-02-22T00:00:00.000Z,Food Stand,12309,-78.58499917,35.83184496,M
1726,4092017181,COSTCO WHOLESALE #1206 FOOD COURT,1021 PINE PLAZA DR ,,APEX,NC,27523,(919) 331-6035,2016-03-14T00:00:00.000Z,Restaurant,12312,-78.82726689,35.7464159,M
1727,4092017178,RALEIGH RAW,7 W HARGETT ST ,,RALEIGH,NC,27601,(919) 400-0944,2016-03-14T00:00:00.000Z,Restaurant,12313,-78.63957319,35.77810282,M
1728,4092040352,THE DAILY DOG (WCID #586),3900 Bonsal  RD ,,NEW HILL,NC,27562,(919) 749-7244,2017-09-01T00:00:00.000Z,Pushcarts,12317,-78.97452519,35.65946345,M
1729,4092021397,Harris Teeter #138 Produce,98 Cornerstone DR ,,CARY,NC,27519,(919) 467-1259,2006-09-05T00:00:00.000Z,Food Stand,12320,-78.85187583,35.79044843,M
1730,4092014713,J. Betski`s,10 W Franklin ST ,,RALEIGH,NC,27604,(919) 833-7999,2006-11-03T00:00:00.000Z,Restaurant,12322,-78.64017516,35.78944175,M
1731,4092021832,HARRIS TEETER #319 DELI,2051 W. MILLBROOK ROAD,,RALEIGH,NC,27612,(919) 787-3048,2015-02-13T00:00:00.000Z,Food Stand,12323,-78.67971393,35.85737248,M
1732,4092017908,Singas Famous Pizza,1004 Lower Shiloh WAY ,Suite 107,Morrisville,NC,27560,(984) 219-2963,2018-07-11T00:00:00.000Z,Restaurant,12329,-78.8468938,35.86495038,M
1733,4092017457,BABA GHANNOUJ,2468 WALNUT ST ,,CARY,NC,27518,(919) 233-0907,2016-11-15T00:00:00.000Z,Restaurant,12333,-78.74427315,35.75323584,M
1734,4092016723,Passage Home Cafe,513 Branch Street,,RALEIGH,NC,27610,(919) 834-0666,2014-07-29T00:00:00.000Z,Restaurant,12335,-78.63221238,35.76473225,M
1735,4092300266,JUBBA HALAL MARKET,6715-108 HILLSBOROUGH ST.,,RALEIGH,NC,27606,(919) 233-1133,2014-06-24T00:00:00.000Z,Meat Market,12345,-78.74399288,35.78876953,M
1736,4092015654,Craft Public House,1040 TRYON VILLAGE DR ,STE 601,CARY,NC,27518,(919) 851-9173,2010-05-04T00:00:00.000Z,Restaurant,12349,-78.74469033,35.7463126,M
1737,4092016427,GINGER ASIAN CUISINE,2048 KILDAIRE FARM RD ,,CARY,NC,27518,(919) 859-8998,2013-05-21T00:00:00.000Z,Restaurant,12352,-78.78068706,35.73567462,M
1738,4092016438,PDQ WAKE FOREST,11690 NORTHPARK DR ,,WAKE FOREST,NC,27587,(919) 648-4221,2013-05-31T00:00:00.000Z,Restaurant,12353,-78.54504471,35.96485726,M
1739,4092016442,STARBUCKS PRE-SECURITY,2400 JOHN BRANTLEY BLVD / RDU,,MORRISVILLE,NC,27560,(919) 840-7445,2013-06-10T00:00:00.000Z,Restaurant,12355,-78.7894226,35.86970666,M
1740,4092017445,METRO DINER #3002,6325-73 FALLS OF NEUSE RD ,,RALEIGH,NC,27615,(919) 578-9053,2016-09-30T00:00:00.000Z,Restaurant,12357,-78.62102418,35.86869281,M
1741,4092016489,SONIC DRIVE IN #6020,1925 S MAIN ST ,,WAKE FOREST,NC,27587,(919) 554-1209,2013-08-20T00:00:00.000Z,Restaurant,12359,-78.52999701,35.94975468,M
1742,4092030344,LUNCH Y TAQUERIA LA HUASTECA (WCID # 611),1607  S Saunders  ST ,,RALEIGH,NC,27610,,2017-08-18T00:00:00.000Z,Mobile Food Units,12364,-78.64873081,35.7594605,M
1743,4092021725,MCDONALDS #10267,4325-2051 GLENWOOD AVE ,,RALEIGH,NC,27624,(919) 782-8240,2012-11-19T00:00:00.000Z,Food Stand,12366,-78.67658819,35.8395892,M
1744,4092021978,NE MEZZANINE CONCESSIONS REYNOLDS,2411 DUNN AVE ,,RALEIGH,NC,27695,,2016-09-08T00:00:00.000Z,Food Stand,12370,-78.67872874,35.78448278,M
1745,4092016183,ASIAN BISTRO,1318 S MAIN ST ,STE 132,WAKE FOREST,NC,27587,(919) 435-8880,2012-05-08T00:00:00.000Z,Restaurant,12381,-78.51926224,35.96093216,M
1746,4092017475,JUMBO CHINA,404-183 E SIX FORKS RD ,,RALEIGH,NC,27609,(919) 546-8858,2016-12-16T00:00:00.000Z,Restaurant,12390,-78.62593575,35.82034681,M
1747,4092021988,H Mart BBQ Chicken,1961 High House RD ,,CARY,NC,27519,(919) 535-5900,2016-12-22T00:00:00.000Z,Food Stand,12392,-78.84865444,35.78921622,M
1748,4092017495,RALEIGH BREWING COMPANY,3709 NEIL ST ,,RALEIGH,NC,27607,(919) 400-9086,2016-12-29T00:00:00.000Z,Restaurant,12394,-78.68684753,35.79295544,M
1749,4092022001,BIG CHEESE PIZZA,1030 N Rogers LN ,,RALEIGH,NC,27610,(919) 601-0893,2017-02-02T00:00:00.000Z,Food Stand,12396,-78.54836935,35.79167958,M
1750,4092016661,COURTNEY'S NY BAGEL &amp; DELI,929 HERITAGE LAKE  RD ,,WAKE FOREST,NC,27587,(919) 453-1043,2014-03-31T00:00:00.000Z,Restaurant,12413,-78.50377701,35.94688449,M
1751,4092016266,SKYE TOWER,320 HILLSBOROUGH ST ,,RALEIGH,NC,27603,(919) 832-0501,2012-09-28T00:00:00.000Z,Restaurant,12418,-78.64408007,35.78100117,M
1752,4092110505,SCOTTS RIDGE ELEMENTARY CAFETERIA,6601 APEX BARBEQUE RD ,,APEX,NC,27502,,2015-07-31T00:00:00.000Z,Public School Lunchrooms,12420,0,0,U
